Date,0
2024-06-12 00:00:00+00:00,23717.49405708679
2024-06-13 00:00:00+00:00,24109.812070030697
2024-06-14 00:00:00+00:00,24146.18124940371
2024-06-17 00:00:00+00:00,24408.62151749152
2024-06-18 00:00:00+00:00,24473.886093753626
2024-06-20 00:00:00+00:00,24474.895522606374
2024-06-21 00:00:00+00:00,24017.326673833086
2024-06-24 00:00:00+00:00,23839.64848004836
2024-06-25 00:00:00+00:00,23989.821933650972
2024-06-26 00:00:00+00:00,24019.69503931328
2024-06-27 00:00:00+00:00,23885.878605738453
2024-06-28 00:00:00+00:00,23764.36491703045
2024-07-01 00:00:00+00:00,23759.008085046215
2024-07-02 00:00:00+00:00,23864.07546732176
2024-07-03 00:00:00+00:00,24225.25656836749
2024-07-05 00:00:00+00:00,24597.543813262782
2024-07-08 00:00:00+00:00,24613.840412229427
2024-07-09 00:00:00+00:00,24492.469848864268
2024-07-10 00:00:00+00:00,24697.353363292234
2024-07-11 00:00:00+00:00,24284.18871605328
2024-07-12 00:00:00+00:00,24214.77684867382
2024-07-15 00:00:00+00:00,24180.26793308258
2024-07-16 00:00:00+00:00,24175.085228541742
2024-07-17 00:00:00+00:00,23364.43846572561
2024-07-18 00:00:00+00:00,23465.686447437725
2024-07-19 00:00:00+00:00,23391.88241859851
2024-07-22 00:00:00+00:00,23718.371947069892
2024-07-23 00:00:00+00:00,23866.52448439598
2024-07-24 00:00:00+00:00,22834.481741576772
2024-07-25 00:00:00+00:00,22590.45341331959
2024-07-26 00:00:00+00:00,23031.822719171327
2024-07-29 00:00:00+00:00,22968.79694685075
2024-07-30 00:00:00+00:00,22809.197251482867
2024-07-31 00:00:00+00:00,23535.67643768781
2024-08-01 00:00:00+00:00,23769.062238700877
2024-08-02 00:00:00+00:00,23399.646760565724
2024-08-05 00:00:00+00:00,22742.857038720686
2024-08-06 00:00:00+00:00,23459.620904302596
2024-08-07 00:00:00+00:00,23236.317143334556
2024-08-08 00:00:00+00:00,23893.93280247982
2024-08-09 00:00:00+00:00,24184.73705482483
2024-08-12 00:00:00+00:00,24227.63081883055
2024-08-13 00:00:00+00:00,24742.587566518785
2024-08-14 00:00:00+00:00,24902.506654769102
2024-08-15 00:00:00+00:00,25298.662681627273
2024-08-16 00:00:00+00:00,25205.961598968504
2024-08-19 00:00:00+00:00,25410.37983727455
2024-08-20 00:00:00+00:00,25261.56411678791
2024-08-21 00:00:00+00:00,25401.54612350464
2024-08-22 00:00:00+00:00,25297.86493824459
2024-08-23 00:00:00+00:00,25516.672349989996
2024-08-27 00:00:00+00:00,25305.07008015621
2024-08-28 00:00:00+00:00,25202.69956289418
2024-08-29 00:00:00+00:00,25159.16236473684
2024-08-30 00:00:00+00:00,25385.15368630723
2024-09-03 00:00:00+00:00,24658.2632618099
2024-09-04 00:00:00+00:00,24785.893920918686
2024-09-05 00:00:00+00:00,24764.736689094607
2024-09-06 00:00:00+00:00,24045.689773929247
2024-09-09 00:00:00+00:00,24506.540156622723
2024-09-10 00:00:00+00:00,24681.165851640537
2024-09-11 00:00:00+00:00,25113.578569750276
2024-09-12 00:00:00+00:00,25585.989310625228
2024-09-13 00:00:00+00:00,25773.386392662804
2024-09-16 00:00:00+00:00,25805.319194255862
2024-09-17 00:00:00+00:00,25747.221271634102
2024-09-18 00:00:00+00:00,25693.12831401825
2024-09-19 00:00:00+00:00,26421.242636442184
2024-09-20 00:00:00+00:00,26546.521418330398
2024-09-23 00:00:00+00:00,26757.389639652465
2024-09-24 00:00:00+00:00,26685.503761472926
2024-09-25 00:00:00+00:00,26814.92615629889
2024-09-26 00:00:00+00:00,26808.748816036
2024-09-27 00:00:00+00:00,26670.90960764885
2024-09-30 00:00:00+00:00,26765.84226464764
2024-10-01 00:00:00+00:00,26662.373456121684
2024-10-02 00:00:00+00:00,26597.994109908876
2024-10-03 00:00:00+00:00,26906.869230316133
2024-10-04 00:00:00+00:00,27102.832133197826
2024-10-08 00:00:00+00:00,27176.635063362897
2024-10-09 00:00:00+00:00,27337.558544802665
2024-10-10 00:00:00+00:00,27204.4068608284
2024-10-11 00:00:00+00:00,27317.21624661075
2024-10-14 00:00:00+00:00,27440.76135868827
2024-10-15 00:00:00+00:00,27149.42814212277
2024-10-16 00:00:00+00:00,27369.262182235718
2024-10-17 00:00:00+00:00,27675.830914914608
2024-10-18 00:00:00+00:00,27615.990995064865
2024-10-21 00:00:00+00:00,27517.058230781557
2024-10-22 00:00:00+00:00,27499.117458197514
2024-10-23 00:00:00+00:00,27124.233778744645
2024-10-24 00:00:00+00:00,27032.277869769965
