Date,annualized_return,annualized_portfolio_volatility,sharpe_ratio,sortino_ratio,information_ratio,treynor_ratio,alpha,portfolio_beta
2024-08-12,0.5740818032307051,0.19543677733881526,2.716797942904469,2.4951890234791034,1.3586620795193896,0.0013823371737854855,0.33569599727182986,1.28826841157596
2024-08-13,0.574036220939173,0.19503752473006192,2.7219704018982855,2.493485638460613,1.3605522723361507,0.001382320663309888,0.33671075427760516,1.2881458320854484
2024-08-14,0.6245950112458092,0.19538175358027168,3.0120061557246403,2.4902597802496724,1.388749251959127,0.0014937989664456518,0.3495844640799448,1.2872408192160734
2024-08-15,0.6577097098186331,0.1950689081888617,3.1575501345032433,2.479378998679824,1.4171490584951378,0.0015455984539330936,0.35877604234810545,1.2868271422303703
2024-08-16,0.6873041109395717,0.19495886635137577,3.417210888192533,2.4769656321083247,1.4727229900553505,0.0016473592692010772,0.37172760646486175,1.2790860138396185
2024-08-17,0.6560266531155703,0.1950130042873868,3.3967152437300627,2.4794818681552924,1.4944750793526964,0.0016412673913864223,0.3645329258089015,1.2784474517406363
2024-08-18,0.6696392167753724,0.19499295252960427,3.284514789168635,2.4794818681552924,1.4396644833923202,0.0016036312655644648,0.3527709188025548,1.2764746416365562
2024-08-19,0.6696392167753724,0.19499295252960427,3.284514789168635,2.4794818681552924,1.4396644833923202,0.0016036312655644648,0.3527709188025548,1.2764746416365562
2024-08-20,0.6800070794020197,0.1946900689445365,3.3432673853784047,2.4794818681552924,1.4409228650442398,0.0016265077952489651,0.3494789167288762,1.2735748103057742
2024-08-21,0.6495194651150864,0.19468655088666662,3.3440705575123593,2.4794698160079753,1.4782667937052907,0.0016267648501578785,0.3483125379380278,1.2735813188198004
2024-08-22,0.682358585485247,0.1944547098340111,3.289794389613579,2.4794698160079753,1.480872106132052,0.0016039217498652642,0.3478269869563549,1.2751564532013082
2024-08-23,0.6727514146294227,0.1939008910737379,3.384633369165047,2.4868541141847316,1.4932642407516883,0.0016366335295932755,0.35736256131254607,1.273369888166752
2024-08-24,0.6380271900472541,0.19401222377943542,3.44720236389098,2.4868272173467187,1.5474837344233783,0.0016615518890451806,0.3623940016309756,1.2717599674091051
2024-08-25,0.6366975435445943,0.192401912395122,3.228558808027427,2.4868272173467187,1.3662250452271554,0.001601769373125568,0.32868069690124213,1.2494958334200497
2024-08-26,0.6366975435445943,0.192401912395122,3.228558808027427,2.4868272173467187,1.3662250452271554,0.001601769373125568,0.32868069690124213,1.2494958334200497
2024-08-27,0.6366975435445943,0.192401912395122,3.228558808027427,2.4868272173467187,1.3662250452271554,0.001597116334197257,0.3345386940073292,1.2531361147378086
2024-08-28,0.6195484337821742,0.19229350440769769,3.1390211788257933,2.4957941458449495,1.4900320421528743,0.001551871215016918,0.33567356789685665,1.262602753506336
2024-08-29,0.6058262505449499,0.19238917980127543,3.077921231795703,2.5076402269963065,1.510938793628599,0.0015307237077549598,0.34001230576254354,1.2619956105512402
2024-08-30,0.6119940279878051,0.19241134113795968,3.025450393074438,2.5136793928933447,1.4740517036709455,0.0015101844461432908,0.32729721483735025,1.2630378712778196
2024-08-31,0.6299632684117866,0.19239487253516077,3.151904120839995,2.5012571631158367,1.546936972837677,0.001559321092028832,0.33876844868739797,1.2608783670672652
2024-09-01,0.6554994644225265,0.19274816022365085,3.180461658681524,2.494869182740247,1.5382924074329472,0.0015707294894337415,0.33691765100674387,1.2618113539227338
2024-09-02,0.6554994644225265,0.19274816022365085,3.180461658681524,2.494869182740247,1.5382924074329472,0.0015707294894337415,0.33691765100674387,1.2618113539227338
2024-09-03,0.6554994644225265,0.19274816022365085,3.180461658681524,2.494869182740247,1.5382924074329472,0.0015707294894337415,0.33691765100674387,1.2618113539227338
2024-09-04,0.6036664286878834,0.1948407874376239,2.8828550721688564,2.4334104544529995,1.5412604593596884,0.0014668074509886246,0.31999006710309486,1.2662506867231353
2024-09-05,0.6051718446785972,0.19427202383331132,3.0477174927947277,2.4300997100253614,1.6059550991305098,0.0015298458429263322,0.34257619766604513,1.262605070956044
2024-09-06,0.6068821801862152,0.19427905255999417,3.0035573238470414,2.434684073894738,1.5579599821274963,0.0015116804928045741,0.33342797574332084,1.2640379962887514
2024-09-07,0.5409588667996725,0.1967577825690613,2.738407265968776,2.3678659151231773,1.6002871521461026,0.001413459194542328,0.31641658333429645,1.2738130516663906
2024-09-08,0.5530956533402895,0.19691531352336206,2.6566143936548623,2.368792063012985,1.5721316302477415,0.0013833679608955744,0.31018189743358093,1.2730373041447636
2024-09-09,0.5530956533402895,0.19691531352336206,2.6566143936548623,2.368792063012985,1.5721316302477415,0.0013833679608955744,0.31018189743358093,1.2730373041447636
2024-09-10,0.5807632453205833,0.19729740350190406,2.794352980496458,2.3678659151231773,1.5750991313734588,0.001435944516585785,0.3209604270234999,1.2755839972278822
2024-09-11,0.5815020628127772,0.19721036891119437,2.904434152254307,2.3588459965259307,1.5908383942749078,0.0014770331823979865,0.32619410757993317,1.2759316808778511
2024-09-12,0.5931373034983534,0.1977839255142473,2.9875932438689516,2.3588459965259307,1.5584048854117367,0.0015093127682923228,0.3287762835392057,1.2778753602376443
2024-09-13,0.6517167400871029,0.19834100336273533,3.0518239861879954,2.356916197443191,1.5549770995032368,0.0015315733849634997,0.3438516895365434,1.2819846238187058
2024-09-14,0.6620398003871215,0.19752125178814636,3.27096027617057,2.3607499702117405,1.6045071024659794,0.0016092276713223603,0.35632391505957567,1.2802447771349428
2024-09-15,0.6635866241080928,0.19792354863179748,3.2720907133696326,2.3598005600836887,1.612082462325272,0.0016119488417283248,0.3574347041425915,1.2803212857351038
2024-09-16,0.6635866241080928,0.19792354863179748,3.2720907133696326,2.3598005600836887,1.612082462325272,0.0016119488417283248,0.3574347041425915,1.2803212857351038
2024-09-17,0.6622553052286726,0.19752114806204757,3.2711624822451384,2.360702564732009,1.6130277809034934,0.001609339228585443,0.3554890860243666,1.28021370694301
2024-09-18,0.6757417988504593,0.19756778232666594,3.240912726341656,2.3661070516846965,1.5982453935879741,0.0015977368261208419,0.3455120670102604,1.2809523377345857
2024-09-19,0.7049604691705289,0.19722645404415737,3.31682901275516,2.3650964147243934,1.617330928672425,0.0016225417254382918,0.3485049406813715,1.2813872907611639
2024-09-20,0.744537580819506,0.1978536848912748,3.7315899043472145,2.374605906809726,1.6500662396441925,0.0017619173159256767,0.3741018908762253,1.2887779334539557
2024-09-21,0.7503750744765814,0.197841610890417,3.7242679978873645,2.374605906809726,1.5943527113506641,0.0017587634385241493,0.3718753456488841,1.2891999162838474
2024-09-22,0.7738261238806523,0.19824477874669114,3.724437906483671,2.3737349207072977,1.628083582159168,0.0017601589005233661,0.37815250649039506,1.2901179289615416
2024-09-23,0.7738261238806523,0.19824477874669114,3.724437906483671,2.3737349207072977,1.628083582159168,0.0017601589005233661,0.37815250649039506,1.2901179289615416
2024-09-24,0.7840997954837239,0.1979219113227826,3.7826951254981687,2.3737349207072977,1.6267351552493285,0.0017774979402762786,0.38549620334626994,1.2904151807219861
2024-09-25,0.7817484495317579,0.19754765784727865,3.864382771807897,2.374456448390428,1.6026181372515886,0.001793076319977719,0.368021159956443,1.297281006233257
2024-09-26,0.7725022980754905,0.19752635366415833,3.923658035025267,2.3685857969181097,1.627344377176094,0.0018146604217054113,0.38377434888657763,1.2958552948359743
2024-09-27,0.7842693183552563,0.1973936923968697,3.8304213464668813,2.3727173453556136,1.6037939148414218,0.0017849554147558702,0.368614700672475,1.2941984298877482
2024-09-28,0.7741477324998258,0.19732803716732314,3.8459819813089218,2.3725569010449754,1.6500565503742683,0.0017902038715805466,0.3689696958024701,1.293868491617843
2024-09-29,0.8126520624092604,0.1977219378051329,3.8567192778865333,2.369500180621932,1.6599445236222043,0.0017963112001431638,0.3706154781028198,1.2939169812848177
2024-09-30,0.8126520624092604,0.1977219378051329,3.8567192778865333,2.369500180621932,1.6599445236222043,0.0017963112001431638,0.3706154781028198,1.2939169812848177
2024-10-01,0.8148682951484214,0.19732172064675552,3.875774037520033,2.369500180621932,1.6598455583733434,0.0018009145666392317,0.3676598731143311,1.2933079415238142
2024-10-02,0.7931909450800012,0.19629088896071767,4.0347766665942615,2.3889443007295514,1.713084916110875,0.0018562754519448627,0.3891374916595336,1.2866254327373006
2024-10-03,0.7835174888333984,0.19627309709140206,3.936826610742123,2.3961766599098415,1.7286317994677334,0.0018213107285986508,0.38334908694930936,1.2883310680174882
2024-10-04,0.7735954118279857,0.19649461386709843,4.015688664527279,2.3961766599098415,1.7053177282008787,0.0018515324982769042,0.40093049143715875,1.2865035845601192
2024-10-05,0.7756593121757367,0.19598803656664154,3.9320240570348384,2.3961766599098415,1.6720261310137448,0.0018253127595941243,0.38850601350829955,1.28303858411849
2024-10-06,0.7611457663879546,0.1963519424256636,3.889035637773855,2.3961766599098415,1.6865260809058635,0.0018119474290886944,0.39013137915216034,1.2840362125267755
2024-10-07,0.7611457663879546,0.1963519424256636,3.889035637773855,2.3961766599098415,1.6865260809058635,0.0018119474290886944,0.39013137915216034,1.2840362125267755
2024-10-08,0.7611457663879546,0.1963519424256636,3.889035637773855,2.3961766599098415,1.6865260809058635,0.00181819153479644,0.40989573909419513,1.2796265242787834
2024-10-09,0.7450306780333937,0.19618561340234403,3.8206167006274745,2.3961766599098415,1.6537090011937567,0.0018032497813747408,0.39000316962722253,1.2730555503805343
2024-10-10,0.7573913903901681,0.1959869477849245,3.7699556543808637,2.3961766599098415,1.5993476895782788,0.001788330338495661,0.37524092098482204,1.2704309481623666
2024-10-11,0.7711566939786572,0.19609450520905436,3.73132226552907,2.400793478491548,1.562576885064853,0.0017707723221602955,0.35987059623460593,1.274009082313216
2024-10-12,0.7562241601745381,0.19553178715742953,3.8980587479610125,2.3958769547667207,1.6404374339899652,0.0018298363687894248,0.3725045960053308,1.2697746069116265
2024-10-13,0.7619569062200127,0.19566334537708877,3.799683303957846,2.3958769547667207,1.6365225491503705,0.0017957180098326785,0.3697089283106448,1.2708869946546666
2024-10-14,0.7619569062200127,0.19566334537708877,3.799683303957846,2.3958769547667207,1.6365225491503705,0.0017957180098326785,0.3697089283106448,1.2708869946546666
2024-10-15,0.7660659937849923,0.19527474049377921,3.82801583122738,2.3958769547667207,1.636333325718007,0.0018065624051114744,0.3632947904241728,1.2682304269664157
2024-10-16,0.779055550757163,0.19568865393317453,3.7289448898280164,2.398166022081289,1.6565667853205293,0.001773912804789697,0.3581220282353732,1.2692617544891969
2024-10-17,0.8191768533017538,0.1947197020044009,3.992181842849389,2.4062733030998635,1.7076276727176571,0.0018588426004169725,0.37491814490744746,1.2677847787143852
2024-10-18,0.8669136161938666,0.1942458511457548,4.243713625865618,2.403654765877754,1.764591700680501,0.0019439327587325468,0.40848940422194524,1.264208406759329
2024-10-19,0.8493019776347175,0.19358214598414225,4.376063427650263,2.4106076930791573,1.7905792210520097,0.0019831662484483493,0.4022504733582559,1.2634507324144224
2024-10-20,0.846218464672557,0.19392496491296582,4.322767212455145,2.4106076930791573,1.7289079072480873,0.001965638121242991,0.38733251499474197,1.2652719234937764
2024-10-21,0.846218464672557,0.19392496491296582,4.322767212455145,2.4106076930791573,1.7289079072480873,0.001965638121242991,0.38733251499474197,1.2652719234937764
2024-10-22,0.8348182813571914,0.19362632572173843,4.268482518496831,2.4192034407624217,1.7285010600897617,0.0019453579011939677,0.3810860689663563,1.2656443520866631
2024-10-23,0.8732979493019504,0.19364610294599913,4.221261552538779,2.424566179017975,1.7707111886185611,0.0019264105333405225,0.3849656752607452,1.2681010931608734
2024-10-24,0.88595847095549,0.1929140191347111,4.306899594014853,2.447560704181113,1.8424647676268204,0.0019515368960776043,0.38982706265464584,1.2663783283418355
2024-10-25,0.8762305908947161,0.19163494900073896,4.505103640319176,2.4766970891165108,1.9326965658081707,0.0020150398328751076,0.39945321320252336,1.2602570169615939
